Auxiliary Boilers A/B Feed Water Header Pressure 2,Auxiliary Boilers Feed Water Header Pressure,Heat Recovery System Header Mass Flow,Heat Recovery System Header Mass Flow.1,Heat Recovery System Header Pressure,Heat Recovery System Header Pressure.1,Lube Oil Cooler Outlet Temperature,Lube Oil Tank Temperature,Motor Current Phase A,Motor Current Phase B,Motor Current Phase C,Motor Input Power,Motor Power Factor,Motor Voltage,Pump Discharge Pressure,Pump Discharge Volumetric Flow,Pump Journal 1 Bearing Temperature,Pump Journal 2 Bearing Temperature,Pump Shaft Speed,Pump Suction Pressure 1,Pump Suction Pressure 2,Pump Suction Strainer Differential Pressure,Pump Suction Temperature,Pump Thrust Bearing Temperature 1,Pump Thrust Bearing Temperature 2,Pump Radial Bearing Vibration
1318.317383,1315.149292,303957.5,306963.7188,1781.4729,1782.850098,71.75879669,78.61116791,145.6959229,146.6959229,144.6959229,NaN,NaN,4234.871582,1792.627563,856.2404785,136.4762268,143.7328186,3589.990234,24.84612465,16.85416222,0.272542268,226.685318,98.37463379,87.25180817,9.685324669
1313.315308,1314.826172,302384.7813,305179.9375,1781.463379,1782.894165,71.75108337,78.62213898,144.2696686,145,144,NaN,NaN,4234.524414,1792.651123,851.1612549,136.479187,143.7308655,3589.990234,24.85673332,16.85416222,0.2721349,226.6845703,98.36959076,87.24732208,9.498608589
1312.06543,1309.862915,303140.3438,307373.4688,1781.453857,1782.938232,71.74337006,78.63311768,145.3903198,145.6951599,144.6951599,NaN,NaN,4236.085449,1792.674683,857.1694946,136.4821625,143.7289276,3589.990234,24.86734009,16.85416222,0.271727532,226.6838074,98.3645401,87.242836,9.403411865
1302.186157,1303.66626,303895.9063,305713.75,1781.444336,1782.982422,71.73564911,78.64408875,145.3030396,146,144,NaN,NaN,4230.696777,1792.698242,849.9390259,136.4851227,143.7269745,3589.990234,24.87794876,16.85416222,0.271320134,226.6830597,98.35949707,87.23834229,9.415076256
1305.748779,1305.866577,303287.875,307202.5625,1781.434814,1783.026489,71.72793579,78.65505981,145,145.1502533,144,NaN,NaN,4237.948242,1792.721802,853.8863525,136.4880981,143.7250214,3589.990234,24.83554649,16.85416222,0.274853796,226.682312,98.35445404,87.2338562,9.426740646
1303.992554,1302.336182,302844.5938,304845.625,1781.425293,1783.070557,71.72021484,78.66603088,144.3014679,145,144,NaN,NaN,4236,1792.745361,848.1709595,136.4910583,143.7230835,3589.990234,24.87732315,16.85416222,0.280420065,226.6815643,98.34941101,87.22936249,9.438405037
1294.110474,1298.212524,302659.5,305387.375,1781.415649,1783.114746,71.71250153,78.67700195,145.3043671,146,144,NaN,NaN,4234.551758,1792.768921,854.5722046,136.4940186,143.7211304,3589.990234,24.80508041,16.85416222,0.285986334,226.6808167,98.34436798,87.2248764,9.450068474
1284.633423,1285.234863,303025.0625,306614.125,1781.406128,1783.158813,71.70478821,78.68797302,145,145,145,NaN,NaN,4231,1792.79248,862.9899292,136.496994,143.7191925,3589.990234,24.83011246,16.85416222,0.276816398,226.680069,98.33932495,87.22039032,9.461732864
1288.469727,1284.966553,303643.5625,306284.4375,1781.396606,1783.203003,71.69706726,78.69894409,145.789444,146.789444,145,NaN,NaN,4232,1792.81604,861.5765381,136.4999542,143.7172394,3589.990234,24.8551445,16.85416222,0.276438951,226.6793213,98.33427429,87.21589661,9.473397255
1287.251343,1284.698242,304040.4063,307539.8125,1781.387085,1783.24707,71.68935394,78.70991516,147,147.3052063,145.3026428,NaN,NaN,4235.236816,1792.8396,866.0808716,136.5029297,143.7152863,3589.990234,24.88017654,16.85416222,0.276061475,226.6785736,98.32923126,87.21141052,9.485061646
1292.675781,1286.589966,304871.5938,306832.9063,1781.377563,1783.291138,71.68164063,78.72088623,147.4523773,147.4523773,146.1785736,NaN,NaN,4238.80957,1792.863159,861.9541016,136.5058899,143.7133484,3589.990234,24.87849998,16.85416222,0.275684029,226.6778259,98.32418823,87.20691681,9.496725082
1293.456543,1291.262207,303710.0625,306675,1781.368042,1783.335327,71.67391968,78.73186493,148,147,146,NaN,NaN,4233,1792.886719,862.3178711,136.5088654,143.7113953,3589.990234,24.87851715,16.85416222,0.275306582,226.6770782,98.3191452,87.20243073,9.508389473
1293.46106,1294.922729,303496,306750.3125,1781.358521,1783.379395,71.66620636,78.742836,147,147.3040771,146,NaN,NaN,4229.648926,1792.910278,864.6360474,136.5118256,143.7094574,3589.990234,24.901577,16.85416222,0.274929136,226.6763306,98.31410217,87.19794464,9.520053864
1296.859009,1295.704834,302683.6563,306096.4688,1781.348999,1783.423462,71.65848541,78.71234131,146,147,145.2229614,NaN,NaN,4237.554199,1792.93396,862.3244629,136.514801,143.7075043,3589.990234,24.92463684,16.85416222,0.27455169,226.6755829,98.30905914,87.19345093,9.531718254
1303.405396,1302.075073,303820.1563,305442.6563,1781.339478,1783.467651,71.65077209,78.65785217,146.305069,147,145.305069,NaN,NaN,4233.220215,1792.95752,857.3439941,136.5177612,143.7055511,3589.990234,24.8208065,16.85416222,0.274174213,226.6748352,98.30400848,87.18896484,9.543381691
1303.109619,1303.412231,303453.8438,305096.625,1781.329834,1783.511719,71.64305878,78.60335541,146.4488678,146.4488678,144.7572937,NaN,NaN,4228.20459,1792.981079,858.7570801,136.5207214,143.7036133,3589.990234,25.00758934,16.85416222,0.273796767,226.6740875,98.29896545,87.16843414,9.555046082
1302.813965,1303.463379,303587.0313,306686.8125,1781.320313,1783.555786,71.63533783,78.54885864,146,147,144.6964722,NaN,NaN,4235.517578,1793.004639,859.5098267,136.5236969,143.7016602,3589.990234,24.90220261,16.85416222,0.273419321,226.6733398,98.29392242,87.1290741,9.566710472
1302.518188,1303.514526,303645.7813,306831.625,1781.310791,1783.599976,71.62762451,78.49436188,145.3018036,146,144.3003998,NaN,NaN,4238.378418,1793.028198,862.9421387,136.5266571,143.6997223,3589.990234,24.85907555,16.85416222,0.273041874,226.6725922,98.28887939,87.08971405,9.578373909
1302.695068,1303.565552,303108.7813,305812.25,1781.30127,1783.644043,71.61991119,78.43987274,145.8200531,145.8200531,144.8311005,NaN,NaN,4230.013672,1793.051758,854.1328125,136.5296326,143.6977692,3589.990234,24.86177635,16.85416222,0.272664428,226.6718292,98.28383636,87.050354,9.5900383
1302.707886,1303.616699,303743.7188,306104.5313,1781.291748,1783.68811,71.61219025,78.38537598,145.3019104,146.3019104,144.3019104,NaN,NaN,4246.282715,1793.075317,857.112793,136.5325928,143.695816,3589.990234,24.84922218,16.85416222,0.272286952,226.6710815,98.27879333,87.01099396,9.60170269
1304.523071,1303.667847,303854.4375,306195.9063,1781.282227,1783.7323,71.60447693,78.33087921,147,147,146,NaN,NaN,4242.955566,1793.098877,855.9356689,136.5355682,143.6938782,3589.990234,24.93851662,16.85416222,0.271909505,226.6703339,98.27374268,86.97163391,9.613367081
1306.231201,1303.718872,304412.7188,306287.25,1781.272705,1783.776367,71.59676361,78.27639008,146,146,145,NaN,NaN,4235,1793.122437,859.4584351,136.5385284,143.691925,3589.990234,24.92338943,16.85416222,0.271532059,226.6695862,98.26869965,86.93227386,9.625030518
1301.033203,1303.77002,301931.0938,305866.5625,1781.263184,1783.820435,71.58904266,78.22189331,145.2693481,145.2693481,144.2693481,NaN,NaN,4235.077148,1793.145996,857.8719482,136.5414886,143.6899872,3589.990234,24.90826225,16.85416222,0.271154612,226.6688385,98.26365662,86.89291382,9.636694908
1295.835205,1299.47583,301717.0313,304187.9063,1781.253662,1783.864624,71.58132935,78.16739655,145,145,144,NaN,NaN,4238.603027,1793.169556,853.7629395,136.5444641,143.6880341,3589.990234,24.75138283,16.85416222,0.270777166,226.6680908,98.25861359,86.85355377,9.64317131
1292.17981,1292.951782,301841.5313,306062.3125,1781.244141,1783.908691,71.5736084,78.11289978,146.2590027,147,145.2590027,NaN,NaN,4243.481934,1793.193115,861.5750732,136.5474243,143.6860809,3589.990234,24.83197212,16.85416222,0.270399719,226.6673431,98.25357056,86.81419373,9.646986008
1298.81604,1301.814697,303981.125,305497.4375,1781.234497,1783.952759,71.56589508,78.05841064,145.8334351,146.6668701,144.8334351,NaN,NaN,4232.499512,1793.216675,858.2854004,136.5503998,143.6841431,3589.990234,24.84845543,16.85416222,0.270022243,226.6665955,98.24852753,86.77483368,9.650800705
1306.879761,1307.146484,303148.0313,305729.0313,1781.224976,1783.996948,71.55818176,78.00391388,146.393158,146.7124481,145.393158,NaN,NaN,4243.820313,1793.240234,856.9165039,136.55336,143.6821899,3589.990234,24.86494064,16.85416222,0.269644797,226.6658478,98.24347687,86.73547363,9.654615402
1303.209351,1301.600586,302282.5313,305836.2188,1781.215454,1784.041016,71.55046082,77.94941711,146.7032013,146.7032013,144.851593,NaN,NaN,4226.038574,1793.263794,861.9660034,136.5563354,143.6802521,3589.990234,24.9004879,16.85416222,0.26926735,226.6651001,98.23843384,86.69611359,9.658430099
1300.761841,1303.91272,303585.5313,307893.5313,1781.205933,1784.085205,71.5427475,77.89492035,146.3043213,147.3913574,144.6956787,NaN,NaN,4229,1793.287354,855.8377686,136.5592957,143.678299,3589.990234,24.86954308,16.85416222,0.268889904,226.6643524,98.22355652,86.65675354,9.662244797
1297.76416,1298.88147,304759.9375,307883.125,1781.196411,1784.129272,71.52571106,77.84043121,146.2635651,146.2635651,145,NaN,NaN,4236.263672,1793.310913,860.4321899,136.5622711,143.6763611,3589.990234,24.95321274,16.85416222,0.268512458,226.6636047,98.1971817,86.61740112,9.666059494
1292.414917,1293.850342,304620.7188,307157.7188,1781.18689,1784.17334,71.48236847,77.78593445,146,146,144.6963348,NaN,NaN,4234.518555,1793.334473,863.2846069,136.5652313,143.674408,3589.990234,25.00423622,16.85416222,0.268134981,226.6628571,98.17079926,86.57804108,9.669874191
1294.170044,1295.384521,300614.0938,303477.75,1781.177368,1784.217529,71.43901825,77.73143768,146.6964874,146.698349,145.698349,NaN,NaN,4236,1793.358032,852.8412476,136.5681915,143.6724548,3589.990234,24.9423275,16.85416222,0.272182494,226.6621094,98.14442444,86.53868103,9.673688889
1290.053589,1295.197632,301562.875,304610.4375,1781.145508,1784.261597,71.39567566,77.67694855,145.1553955,146,144,NaN,NaN,4248.378418,1793.381592,858.4572144,136.571167,143.670517,3589.990234,24.88861656,16.85416222,0.277262062,226.6613617,98.11804962,86.49932098,9.677503586
1285.369385,1289.443604,301695.4063,305607.7813,1781.109985,1784.305664,71.35232544,77.62245178,146.3040619,146.3040619,145,NaN,NaN,4221.432617,1793.405151,862.9663696,136.5741272,143.6685638,3589.990234,24.85821533,16.85416222,0.283222616,226.660614,98.0916748,86.45996094,9.681318283
1295.746582,1292.660156,301827.9688,304434.7188,1781.074463,1784.349854,71.30897522,77.56795502,146.3944855,147,144.6972504,NaN,NaN,4241.300781,1793.428711,861.0177002,136.5771027,143.666626,3589.990234,24.83831406,16.85416222,0.28918317,226.6598511,98.06529236,86.42060089,9.685132027
1298.527466,1299.435791,301397,303164.625,1781.03894,1784.393921,71.26563263,77.51345825,146,147,144,NaN,NaN,4218,1793.452271,856.8878174,136.5800629,143.6646729,3589.990234,24.86881638,16.85416222,0.288946241,226.6591034,98.03891754,86.38124084,9.619475365
1302.751953,1305.13501,302130.7813,305179.75,1781.00354,1784.437988,71.22228241,77.45896912,146,146.7353668,145,NaN,NaN,4239,1793.47583,855.9640503,136.5830383,143.6627197,3589.990234,24.90988159,16.85416222,0.287701517,226.6583557,98.01254272,86.3418808,9.370124817
1311.379639,1305.842163,302696.6563,305012,1780.968018,1784.482178,71.17893982,77.40447235,146.3965912,146.3965912,145.3965912,NaN,NaN,4238,1793.49939,852.8549194,136.5859985,143.6607819,3589.990234,24.95094681,16.85416222,0.286456794,226.657608,97.98616791,86.30252075,9.724647522
1306.871094,1307.091064,303996.6875,307028.7813,1780.932495,1784.526245,71.1355896,77.34997559,145.6962433,146,144.6962433,NaN,NaN,4239.658691,1793.522949,856.7589722,136.5889587,143.6588287,3589.990234,24.98950958,16.85416222,0.28521207,226.6568604,97.95979309,86.26316071,9.522409439
1312.626221,1308.340088,303147.375,305350.9688,1780.896973,1784.570313,71.09223938,77.29548645,146,147,145,NaN,NaN,4226,1793.452759,858.4082031,136.5919342,143.6568909,3589.990234,24.91679001,16.8535614,0.283967346,226.6561127,97.93341064,86.22380066,9.4983778
1304.365601,1307.410156,303458.1875,305730.0938,1780.861572,1784.614502,71.04889679,77.24098969,146.3044128,146.3044128,144.3044128,NaN,NaN,4228.306152,1793.367432,854.6203613,136.5948944,143.6549377,3589.990234,24.94359016,16.85265541,0.282722622,226.655365,97.90703583,86.18444061,9.503275871
1303.082031,1305.36084,302799.375,305699.375,1780.82605,1784.658569,71.00554657,77.18649292,146.394577,146.6972809,144.6972809,NaN,NaN,4239.210938,1793.281982,859.2538452,136.5978699,143.6529846,3589.990234,25.01154709,16.85174751,0.281477898,226.6546173,97.88066101,86.14508057,9.508173943
1301.79834,1303.311646,304564.4688,306903.5,1780.790527,1784.702637,70.96220398,77.13199615,146.6946869,146.6946869,145,NaN,NaN,4240.221191,1793.196655,861.4109497,136.6008301,143.6510468,3589.990234,25.05687714,16.85084152,0.280233175,226.6538696,97.85428619,86.10572052,9.513072014
1301.116943,1301.335083,302195.5313,304546.2188,1780.755005,1784.746826,70.91885376,77.07750702,146.7292328,147,145.7292328,NaN,NaN,4244.96875,1793.111328,860.194397,136.6038055,143.6490936,3589.990234,25.03556252,16.84993553,0.278988451,226.6531219,97.82791138,86.06636047,9.517970085
1302.135132,1300.490356,302262.75,306476.4688,1780.719604,1784.790894,70.87550354,77.02301025,146.6945801,146.6945801,144.6945801,NaN,NaN,4240.526855,1793.025879,860.1662598,136.6067657,143.6471558,3589.990234,25.1000576,16.84902763,0.277743727,226.6523743,97.80152893,86.02700043,9.522868156
1302.652832,1299.645508,302729.0313,306176.4688,1780.684082,1784.834961,70.83216095,76.96851349,146,146,144.6971893,NaN,NaN,4224.936523,1792.940552,858.2262573,136.6097412,143.6452026,3589.990234,25.04771614,16.84812164,0.276499003,226.6516266,97.77515411,85.98764038,9.527766228
1295.6521,1299.17749,302259.7188,306454.6563,1780.64856,1784.87915,70.78881073,76.91402435,145,146,144,NaN,NaN,4236,1792.855103,860.5195923,136.6127014,143.6432495,3589.990234,24.95465851,16.84721375,0.275254279,226.6508789,97.7487793,85.94828033,9.532664299
1298.280884,1299.781006,301630.25,303266.5313,1780.613037,1784.923218,70.74546814,76.85952759,146.6969604,146.6969604,145,NaN,NaN,4237.303223,1792.769775,856.5211182,136.6156616,143.6413116,3589.990234,24.97730255,16.84630775,0.274009556,226.6501312,97.72240448,85.90892029,9.53756237
1300.909668,1300.384644,301747.0625,305334.375,1780.577637,1784.967407,70.70211792,76.80503082,145.6943817,146,144.6943817,NaN,NaN,4236.833984,1792.684448,855.5091553,136.6186371,143.6393585,3589.990234,24.99994659,16.84539986,0.273241371,226.6493835,97.69602203,85.86956024,9.542460442
1300.022217,1300.988159,301863.875,305457.8125,1780.542114,1785.011475,70.6587677,76.75053406,146,145,144,NaN,NaN,4236,1792.598999,860.8004761,136.6215973,143.6374207,3589.990234,25.02259064,16.84449387,0.273827165,226.6486359,97.66964722,85.8302002,9.547358513
1303.03125,1301.365845,302860.9063,305923.6563,1780.506592,1785.055542,70.61542511,76.69604492,146,146.2656555,145,NaN,NaN,4234.53125,1792.513672,861.2695313,136.6245728,143.6354675,3589.990234,25.03123283,16.84358597,0.27441293,226.6478729,97.6432724,85.79084015,9.552256584
1304.616577,1301.479492,302452.125,304346.375,1780.471069,1785.099731,70.57207489,76.64154816,145,145.6928864,144,NaN,NaN,4235.878906,1792.428223,854.4660645,136.627533,143.6335144,3589.990234,25.15184593,16.84267998,0.274998724,226.6471252,97.61689758,85.7514801,9.557154655
1303.223511,1301.593262,303731.8125,306718.6875,1780.435669,1785.143799,70.5287323,76.58705139,146.7464752,146.7464752,145.7464752,NaN,NaN,4233.746582,1792.342896,858.4698486,136.6305084,143.6315765,3589.990234,25.07169533,16.84177208,0.275584489,226.6463776,97.59052277,85.71212006,9.562052727
1302.47522,1301.753662,303238.0625,306245.0625,1780.400146,1785.187866,70.48538208,76.53255463,145.334137,146.1670685,145,NaN,NaN,4236.663574,1792.257568,865.8425293,136.6334686,143.6296234,3589.990234,25.21655273,16.84086609,0.276170284,226.6456299,97.56414032,85.67276001,9.566950798
1297.446777,1301.714111,304118.8125,307474.5938,1780.364624,1785.232056,70.44203186,76.47806549,146,146.7585144,145,NaN,NaN,4244.352051,1792.172119,861.826416,136.6364288,143.6276855,3589.990234,25.0780983,16.83995819,0.276756048,226.6448822,97.5377655,85.63339996,9.571847916
1295.594604,1298.456177,301849.5,305086.75,1780.329102,1785.276123,70.39868927,76.42356873,145.158371,145.3485718,144.158371,NaN,NaN,4237.954102,1792.086792,853.1130981,136.6394043,143.6257324,3589.990234,25.10433769,16.8390522,0.277341843,226.6441345,97.51139069,85.59403992,9.576745987
1293.74231,1295.198242,302261.5938,304678.0625,1780.293701,1785.32019,70.35533905,76.36907196,146.6943817,146.6943817,145,NaN,NaN,4228.278809,1792.001343,851.4873657,136.6423645,143.6237793,3589.990234,25.0755558,16.8381443,0.277927607,226.6433868,97.48501587,85.55467987,9.581644058
1294.757568,1292.459473,302624.6563,305764.6563,1780.258179,1785.36438,70.31199646,76.31458282,145.2679901,145.535965,144.2679901,NaN,NaN,4230.875977,1791.916016,858.0122681,136.64534,143.6218414,3589.990234,25.08659363,16.83723831,0.278513402,226.6426392,97.45864105,85.51531982,9.58654213
1297.571655,1297.769775,302167.9375,305862.5313,1780.222656,1785.408447,70.26864624,76.26008606,146,147,145,NaN,NaN,4235.694824,1791.830688,865.1248779,136.6483002,143.6198883,3589.990234,25.13475418,16.83633041,0.279099166,226.6418915,97.43225861,85.47595978,9.602972031
1304.286865,1303.079956,301516.8438,303645.6563,1780.187134,1785.452515,70.22529602,76.20558929,146.6963806,146,145,NaN,NaN,4242.563965,1791.745239,853.7804565,136.6512756,143.6179504,3589.990234,25.20614815,16.83542442,0.279684961,226.6411438,97.40588379,85.43659973,9.657203674
1306.048706,1311.879028,301918.2188,304123.5625,1780.151733,1785.391357,70.18195343,76.15109253,145.1772308,146.1772308,144.1611938,NaN,NaN,4231.483398,1791.659912,851.5085449,136.6542358,143.6159973,3589.990234,25.21681786,16.83451653,0.280270725,226.6403961,97.37950897,85.39723969,9.681063652
1308.512085,1310.040771,303087.3438,304971.0625,1780.116211,1785.276123,70.13860321,76.09660339,146,146,145,NaN,NaN,4237.366211,1791.574463,856.5142822,136.6572113,143.6140442,3589.990234,25.13771629,16.83361053,0.28085652,226.6396484,97.35313416,85.35787964,9.66943264
1307.460693,1308.202393,304244.4375,309692.125,1780.080688,1785.160889,70.09525299,76.04210663,145.6964264,145.6964264,144,NaN,NaN,4239.785645,1791.489136,858.8569336,136.6601715,143.6121063,3589.990234,25.13131523,16.83270264,0.281442285,226.6389008,97.32675171,85.31851959,9.657801628
1306.40918,1306.364014,302742.0625,304853.5625,1780.045166,1785.045654,70.0519104,75.98760986,145,146,144,NaN,NaN,4232.697266,1791.403809,849.2679443,136.6631317,143.6101532,3589.990234,25.16697884,16.83179665,0.282028079,226.6381531,97.30037689,85.27915955,9.646170616
1291.196411,1291.696411,302726.8438,305269.4063,1780.009766,1784.93042,70.00856018,75.93312073,146,146,145,NaN,NaN,4243.040039,1791.318359,855.6893311,136.6661072,143.6082153,3589.990234,25.17785645,16.83088875,0.282613844,226.6374054,97.27400208,85.2397995,9.634539604
1292.394775,1294.068237,302711.5938,305671.5625,1779.974243,1784.815186,69.96521759,75.87862396,146.3043823,146.3043823,145.3043823,NaN,NaN,4235.173828,1791.233032,859.4884644,136.6690674,143.6062622,3589.990234,25.04673958,16.82998276,0.283199638,226.6366577,97.24762726,85.20043945,9.622908592
1299.41272,1296.439941,302781.5938,306073.7188,1779.938721,1784.699951,69.92186737,75.8241272,146.0894318,146.3929596,144.6964722,NaN,NaN,4237.178711,1791.147583,859.0750122,136.6720428,143.6043091,3589.990234,25.12983513,16.82907486,0.283785433,226.6358948,97.22125244,85.16107941,9.61127758
1302.639771,1303.473877,302560.5313,305805.6875,1779.903198,1784.584717,69.87851715,75.76963043,145,146,144,NaN,NaN,4233,1791.062256,851.0020142,136.6750031,143.6023712,3589.990234,25.07244682,16.82816887,0.284371197,226.6351471,97.19487,85.12171936,9.599646568
1296.856201,1296.346924,302176.6563,305428.9063,1779.867798,1784.469482,69.83517456,75.7151413,145,145,144,NaN,NaN,4237.242676,1790.976929,855.4702759,136.6779785,143.6004181,3589.990234,25.05416107,16.82726097,0.284956992,226.6343994,97.16849518,85.08235931,9.588015556
1296.367554,1297.042114,301926.4375,305688.6875,1779.832275,1784.354248,69.79182434,75.66064453,146.3027191,147,145.3027191,NaN,NaN,4231.724609,1790.891479,859.9083862,136.6809387,143.5984802,3589.990234,25.03587341,16.82635498,0.285542756,226.6336517,97.14212036,85.04299927,9.576384544
1296.49646,1299.00647,303028.75,305846.4375,1779.796753,1784.239014,69.74848175,75.60614777,146,146,145,NaN,NaN,4242.088867,1790.806152,859.0551758,136.6838989,143.5965271,3589.990234,25.01758766,16.82544708,0.286128551,226.6329041,97.11574554,85.01063538,9.564753532
1309.294678,1308.901245,302480.9688,304668.9375,1779.761353,1784.123779,69.70513153,75.551651,145.481842,146.481842,144.740921,NaN,NaN,4232.259277,1790.720703,855.9753418,136.6868744,143.5945892,3589.990234,24.9993,16.82454109,0.285621136,226.6321564,97.08937073,84.98643494,9.55312252
1302.60083,1304.365601,303654.5625,305215.4375,1779.72583,1784.008545,69.66178131,75.49716187,146.6942444,146.6942444,144.6942444,NaN,NaN,4236.226074,1790.635376,857.4259644,136.6898346,143.5926361,3589.990234,25.02862549,16.82363319,0.276204795,226.6314087,97.06298828,84.9622345,9.531535149
1294.565552,1296.442139,303177.8125,305237.5,1779.690308,1783.893311,69.61843872,75.4426651,146.3033752,146.6067352,145.3033752,NaN,NaN,4233.426758,1790.550049,858.7526855,136.6928101,143.590683,3589.990234,24.98378372,16.8227272,0.276240379,226.630661,97.03661346,84.93803406,9.481643677
1291.34729,1290.556641,303077.1563,306283.5313,1779.654785,1783.778076,69.5750885,75.38987732,146.5353851,146.7676849,145.7676849,NaN,NaN,4233.676758,1790.4646,863.7094727,136.6957703,143.5887451,3589.990234,25.03506851,16.82181931,0.276275963,226.6299133,97.01023865,84.91384125,9.431751251
1299.676758,1298.094482,301772.4375,305740.5938,1779.619385,1783.662842,69.53174591,75.34238434,145.3040466,145.608078,144.3040466,NaN,NaN,4225,1790.379272,859.1384888,136.6987457,143.586792,3589.990234,24.9668026,16.82091331,0.276311547,226.6291656,96.98386383,84.88964081,9.381859779
1300.008667,1300.562988,302428.1875,305022.0625,1779.583862,1783.547607,69.48839569,75.29488373,145,145.3038483,144.3038483,NaN,NaN,4236.39209,1790.293823,855.9279175,136.7017059,143.5848541,3589.990234,25.08456802,16.82000542,0.276347131,226.628418,96.95748901,84.86544037,9.331967354
1304.363892,1303.031494,302598.5,306304.4688,1779.54834,1783.432373,69.44504547,75.24738312,145,145.2539673,144,NaN,NaN,4238,1790.208496,856.9220581,136.7046814,143.582901,3589.990234,24.96237183,16.81909943,0.276382715,226.6276703,96.93110657,84.84123993,9.282074928
1305.962158,1305.780151,303633.9063,306515.125,1779.512817,1783.317139,69.40170288,75.19988251,146,146.3041077,145,NaN,NaN,4240.263184,1790.123047,859.0773315,136.7076416,143.5809479,3589.990234,24.8996315,16.81819153,0.276418298,226.6269226,96.90473175,84.81703949,9.232183456
1310.797119,1309.326782,302250.9688,305679.2813,1779.477417,1783.201904,69.35835266,75.15238953,146,146,145,NaN,NaN,4234.422363,1790.03772,854.156311,136.7106018,143.57901,3589.990234,24.90636826,16.81728554,0.276453882,226.6261749,96.87835693,84.79284668,9.182291031
1297.648926,1302.818481,302490.5313,305840.5625,1779.441895,1783.08667,69.31501007,75.10488892,146,147,146,NaN,NaN,4240,1789.952393,856.7701416,136.7135773,143.5770569,3589.990234,24.91310501,16.81637764,0.276489466,226.6254272,96.85198212,84.76864624,9.44401741
1289.786011,1290.181274,302730.0938,306484.9063,1779.406372,1782.971436,69.27165985,75.05738831,146.3057098,146.3057098,145.3057098,NaN,NaN,4239.331543,1789.866943,861.0194092,136.7165375,143.575119,3589.990234,24.91984367,16.81547165,0.27652505,226.6246796,96.82559967,84.7444458,9.455064774
1292.319946,1293.398315,303420.6875,308700.5625,1779.37085,1782.856201,69.22830963,75.0098877,147.3889618,147.3889618,145.6944885,NaN,NaN,4238.333984,1789.781616,864.2415771,136.7195129,143.5731659,3589.990234,24.92658043,16.81456375,0.276560634,226.6239166,96.79922485,84.72024536,9.466111183
1298.708862,1298.725342,302546.5313,305240.7813,1779.335449,1782.740967,69.18496704,74.96239471,145.3925629,146.3925629,144.6962891,NaN,NaN,4232.607422,1789.696167,853.5432129,136.7224731,143.5712128,3589.990234,24.88142586,16.81365776,0.276596218,226.6231689,96.77285004,84.69604492,9.477158546
1288.672729,1293.297729,304568.7188,305782.1875,1779.200317,1782.223999,69.14161682,74.9148941,145.8226318,145.8226318,144,NaN,NaN,4234.737793,1789.622437,862.987915,136.7254486,143.5692749,3589.990234,24.85412788,16.81274986,0.276631802,226.6224213,96.74647522,84.67184448,9.488204956
1286.332886,1283.702148,303284.6563,307343.1875,1778.948853,1781.501099,69.09827423,74.86739349,146.6956177,147.6956177,145.6956177,NaN,NaN,4237.217773,1789.72522,868.4606934,136.7284088,143.5673218,3589.990234,24.98863602,16.81184387,0.277498752,226.6216736,96.7201004,84.64765167,9.504227638
1282.817993,1285.105103,305413.75,308815.4375,1778.69751,1780.778076,69.05492401,74.81989288,147.6942749,148,146.6942749,NaN,NaN,4239.083008,1789.827881,871.9750366,136.731369,143.5653839,3589.990234,24.89055061,16.81093597,0.285501659,226.6209259,96.69371796,84.62345123,9.526077271
1298.073364,1295.107544,302907.75,305529.1875,1778.446045,1780.055054,69.01157379,74.77239227,147,147,145,NaN,NaN,4238,1789.930664,862.9505615,136.7343445,143.5634308,3589.990234,24.87428665,16.81002998,0.285536945,226.6201782,96.66734314,84.59925079,9.547926903
1291.588379,1293.693359,302576.5313,305416.6563,1778.194702,1779.332153,68.9682312,74.72489929,146,146.2772675,145,NaN,NaN,4236.305176,1790.033447,864.8478394,136.7373047,143.5614777,3589.990234,24.84078979,16.80912209,0.285572201,226.6194305,96.64096832,84.57505035,9.569776535
1288.879761,1288.240356,302630.8125,306353.25,1777.943237,1778.609131,68.92488098,74.67739868,147,147,146,NaN,NaN,4238,1790.13623,869.18927,136.7402802,143.5595398,3589.990234,24.89189529,16.80821609,0.285607487,226.6186829,96.61459351,84.55084991,9.590074539
1286.496094,1288.369751,303915.625,306205.7188,1777.691895,1778.679443,68.88153839,74.62989807,146.306076,146.306076,145,NaN,NaN,4236.695313,1790.239014,873.291626,136.7432404,143.5575867,3589.990234,24.89418793,16.8073082,0.285642773,226.6179352,96.58821869,84.5266571,9.58644104
1287.746948,1289.393066,303116.625,305392.4375,1777.44043,1779.67627,68.83818817,74.58239746,146.5032654,146.8274384,145.5032654,NaN,NaN,4240.26123,1790.341797,872.6469727,136.7462158,143.5556488,3589.990234,24.89648247,16.80640221,0.285678029,226.6171875,96.56183624,84.50245667,9.582807541
1289.586548,1290.41626,302334.8125,305772,1777.189087,1780.673218,68.79483795,74.53490448,146.6942444,147.6942444,145.6942444,NaN,NaN,4227.809082,1790.44458,865.2042236,136.749176,143.5536957,3589.990234,24.72687721,16.80549431,0.285713315,226.6164398,96.53546143,84.47825623,9.579174995
